Date,Artist,Track,MinPlayed
2020-10-06 01:12,Dire Straits,Sultans Of Swing,5.806666666666667
2020-10-06 01:14,Calle 13,Muerte En Hawaii,2.9238166666666667
2020-10-06 12:58,Frédéric Chopin,"Nocturne, Op. posth. in C-Sharp Minor: Lento",1.9726666666666666
2020-10-06 13:01,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",2.9044333333333334
2020-10-06 13:03,Erik Satie,"Pièces froides No. 2 ""Danses de travers"": No. 2, Passer",1.76
2020-10-06 13:09,Johann Sebastian Bach,"Suite No.3 In D, BWV 1068: 2. Air",6.085766666666666
2020-10-06 13:13,Maurice Ravel,"Sonatine, M. 40: I. Modéré",4.607633333333333
2020-10-06 13:18,Claude Debussy,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,4.652666666666667
2020-10-06 13:21,Chick Corea,Children's Song No. 10 - Live in Paris / 2018,3.2421166666666665
2020-10-06 13:24,Loyle Carner,Mean It In The Morning,2.664
2020-10-06 13:29,Tom Misch,Day 4: Everybody Get Down,4.7588
2020-10-06 13:31,Jordan Rakei,Add the Bassline,2.63575
2020-10-06 13:36,Tom Misch,It Runs Through Me,4.364683333333334
2020-10-06 13:39,The Mouse Outfit,Blaze It up (feat. Sparkz),3.1603833333333333
2020-10-06 13:43,Anderson .Paak,Lockdown,3.54355
2020-10-06 13:46,Tom Misch,Lost in Paris,3.2337166666666666
2020-10-06 13:49,The Mouse Outfit,Sit Back (feat. Truthos Mufasa & Black Josh),3.5531333333333333
2020-10-06 13:53,Masego,Navajo,3.23595
2020-10-06 14:29,Tom Misch,Nightgowns,2.7694
2020-10-06 14:33,Summers Sons,Call It Love,4.172666666666666
2020-10-06 14:37,MANIK MC,Blue Afternoons,4.616716666666667
2020-10-06 14:42,Loyle Carner,Loose Ends,4.269966666666667
2020-10-06 14:44,The Who,Eminence Front,0.11566666666666667
2020-10-06 14:44,Rejjie Snow,Egyptian Luvr (feat. Aminé and Dana Williams),1.9228666666666667
2020-10-06 14:46,The Beatles,When I'm Sixty Four - Remastered 2009,2.6277666666666666
2020-10-06 14:52,The Who,Eminence Front,5.6706666666666665
2020-10-06 14:58,U2,City Of Blinding Lights,5.7617666666666665
2020-10-06 15:01,INXS,Never Tear Us Apart,3.076433333333333
2020-10-06 15:06,Santana,Corazon Espinado (feat. Mana),4.57955
2020-10-06 15:10,Blackstreet,No Diggity,4.829433333333333
2020-10-06 15:15,The Police,Bring On The Night,4.25355
2020-10-06 15:19,Jimi Hendrix,All Along the Watchtower,4.013333333333334
2020-10-06 15:21,Jimi Hendrix,Castles Made of Sand,0.0205
2020-10-06 15:21,The Cure,Inbetween Days,2.7449333333333334
2020-10-06 15:21,Jimi Hendrix,Purple Haze,0.012666666666666666
2020-10-06 15:21,Gorillaz,Clint Eastwood,0.012666666666666666
2020-10-06 15:26,Red Hot Chili Peppers,Dani California,4.7026666666666666
2020-10-06 15:32,Sumo,Heroína,5.6971
2020-10-06 15:39,Pink Floyd,Time,6.899116666666667
2020-10-06 15:46,Guns N' Roses,Paradise City,6.760666666666666
2020-10-06 15:48,Led Zeppelin,Immigrant Song - Remaster,2.4375
2020-10-06 15:52,Gustavo Cerati,Desastre,3.606883333333333
2020-10-06 15:54,The Notorious B.I.G.,Just Playing (Dreams) - 2005 Remaster,2.7244333333333333
2020-10-06 15:59,Charly García,Mientes,4.244433333333333
2020-10-06 16:02,Fleetwood Mac,"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97",3.1026666666666665
2020-10-06 16:06,Granata,You Dont Need Me,4.2536
2020-10-06 16:09,The Beatles,Get Back - Remastered 2009,3.156433333333333
2020-10-06 16:13,Gustavo Cerati,Adiós,3.895766666666667
2020-10-06 16:17,Invisible,Elementales Leches,3.6231
2020-10-06 16:21,Soda Stereo,Te Para 3 - MTV Unplugged,4.116666666666666
2020-10-06 16:25,Cream,Sunshine Of Your Love,4.166666666666667
2020-10-06 16:30,Soda Stereo,Signos - Remasterizado 2007,5.238883333333333
2020-10-06 16:36,Catupecu Machu,A Veces Vuelvo,0.04731666666666667
2020-10-06 16:36,Guns N' Roses,Sweet Child O' Mine,5.908666666666667
2020-10-06 16:36,Franz Schubert,"Impromptus, D 899, Op. 90: III. Andante",0.0235
2020-10-06 16:37,Maurice Ravel,"Piano Concerto In G Major, M. 83: 2. Adagio assai",0.3825
2020-10-06 16:41,Claude Debussy,"Rêverie, L. 68: Rêverie",4.283333333333333
2020-10-06 16:45,Frédéric Chopin,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,4.473766666666666
2020-10-06 16:48,Frédéric Chopin,"Berceuse In D Flat, Op.57",2.7912166666666667
2020-10-06 16:48,Viejas Locas,Todo Sigue Igual,0.016833333333333332
2020-10-06 16:48,Arctic Monkeys,Dancing Shoes,0.0185
2020-10-06 16:48,Red Hot Chili Peppers,Venice Queen,0.050833333333333335
2020-10-06 16:48,Foster The People,Pumped Up Kicks,0.013166666666666667
2020-10-06 16:52,Foster The People,Pumped Up Kicks,3.993333333333333
2020-10-06 16:55,Arctic Monkeys,Dancing Shoes,2.3522166666666666
2020-10-06 16:58,AC/DC,Highway to Hell,3.473333333333333
2020-10-06 17:01,Arctic Monkeys,From The Ritz To The Rubble,3.2237666666666667
2020-10-06 17:06,Pink Floyd,Learning to Fly,4.868
2020-10-06 17:10,Depeche Mode,Dream On,3.6586666666666665
2020-10-06 17:13,The Rolling Stones,She Saw Me Coming - Remastered,3.20955
2020-10-06 17:17,Andrés Calamaro,Loco,3.6228833333333332
2020-10-06 17:20,The Wailers,"Get Up, Stand Up",3.2944333333333335
2020-10-06 17:28,Guns N' Roses,Sympathy For The Devil,7.592666666666666
2020-10-06 17:32,Turf,Pasos Al Costado,4.235766666666667
2020-10-06 17:37,Mac Miller,Dang! (feat. Anderson .Paak),5.089166666666666
2020-10-06 17:40,The Cure,Boys Don't Cry,2.59955
2020-10-06 17:43,Jorge Drexler,El pianista del gueto de Varsovia,3.264266666666667
2020-10-07 00:23,Dire Straits,Sultans Of Swing,5.806666666666667
2020-10-07 00:23,Gustavo Cerati,Vivo,0.05185
2020-10-07 00:23,Jazz Liberatorz,Clin D'oeil,0.022816666666666666
2020-10-07 00:23,El Mató a un Policía Motorizado,La Noche Eterna,0.37505
2020-10-07 00:23,Michael Jackson,Don't Stop 'Til You Get Enough,0.0178
2020-10-07 00:23,Santana,Corazon Espinado (feat. Mana),0.02515
2020-10-07 00:27,Sumo,Fiebre (Fever),3.9142166666666665
2020-10-07 00:30,Stevie Wonder,For Once In My Life,2.83
2020-10-07 00:35,Willy Crook,If You,4.328
2020-10-07 00:39,Red Hot Chili Peppers,The Zephyr Song,3.86555
2020-10-07 00:43,Los Piojos,El Farolito,4.232216666666667
2020-10-07 00:46,Eric Clapton,They Call Me The Breeze,3.1089
2020-10-07 00:50,Santana,Oye Como Va,4.282216666666667
2020-10-07 00:54,The Rolling Stones,Start Me Up - Remastered,3.5511
2020-10-07 00:55,Militantes del Climax,Maradona Caniggia,1.4342833333333334
2020-10-07 00:58,DJ Jazzy Jeff & The Fresh Prince,The Fresh Prince of Bel-Air,2.9544333333333332
2020-10-07 01:02,Gorillaz,DARE,4.083316666666667
2020-10-07 01:06,The Beatles,You Won't See Me - Remastered 2009,3.332666666666667
2020-10-07 01:10,Charly García,No Me Dejan Salir,4.386666666666667
2020-10-07 01:14,Red Hot Chili Peppers,Especially in Michigan,4.00555
2020-10-07 01:16,Militantes del Climax,Jazz Funk,1.7062333333333333
2020-10-07 01:20,Lego Skillz,Papiroflexia,4.5066
2020-10-07 01:20,Red Hot Chili Peppers,Californication,0.011216666666666666
2020-10-07 01:25,Red Hot Chili Peppers,Under the Bridge,4.4051
2020-10-07 01:31,Al Tanner,The Rock That Killed Goliath,6.131966666666667
2020-10-07 01:34,Usted Señalemelo,Big Bang,3.5577833333333335
2020-10-07 01:37,Los Abuelos De La Nada,Mil Horas,2.8057333333333334
2020-10-07 01:43,Fito Paez,Dos en la ciudad,0.13583333333333333
2020-10-07 01:43,La Renga,Balada Del Diablo y La Muerte,5.606
2020-10-07 01:43,The Rolling Stones,Memory Motel - Remastered,0.50585
2020-10-07 01:45,Fito Paez,11 Y 6,1.7856
2020-10-07 01:49,Fito Paez,Dar Es Dar,3.6642166666666665
2020-10-07 01:54,Fito Paez,A rodar mi vida,4.692
2020-10-07 01:58,Fito Paez,Tres Agujas,4.2943
2020-10-07 01:59,Stevie Wonder,For Once In My Life,0.028633333333333334
2020-10-07 01:59,Fito Paez,"Los Días de Sonrisas, Vino y Flores",1.3698333333333332
2020-10-07 01:59,Soda Stereo,Pic Nic En El 4° B - Remasterizado 2007,0.12886666666666666
2020-10-07 02:03,Jorge Drexler,Todo se transforma,3.6191
2020-10-07 02:08,Pink Floyd,Learning to Fly,4.868
2020-10-07 02:12,Red Hot Chili Peppers,Goodbye Angels,0.33823333333333333
2020-10-07 02:12,Red Hot Chili Peppers,Goodbye Angels,3.65805
2020-10-07 02:15,Arctic Monkeys,Mardy Bum,2.924
2020-10-07 02:20,Callejeros,Creo,4.8293333333333335
2020-10-07 02:24,Jorge Drexler,El pianista del gueto de Varsovia,0.0147
2020-10-07 02:24,Leon Bridges,Bad Bad News,0.023216666666666667
2020-10-07 02:24,Colayuta,Plata O Plomo,0.08861666666666666
2020-10-07 02:24,Ice Cube,Check Yo Self - Remix,4.2378
2020-10-07 02:24,Michael Jackson,Thriller - 2003 Edit,0.05416666666666667
2020-10-07 02:24,Gnarls Barkley,Crazy,0.020116666666666668
2020-10-07 02:24,AC/DC,You Shook Me All Night Long,0.013533333333333333
2020-10-07 02:24,Bob Marley & The Wailers,Buffalo Soldier,0.03405
2020-10-07 02:24,Charly García,Hablando a Tu Corazón,0.020883333333333334
2020-10-07 02:24,Eminem,The Real Slim Shady,0.015083333333333334
2020-10-07 02:24,Loyle Carner,Damselfly,0.14666666666666667
2020-10-07 02:24,Guns N' Roses,Yesterdays,0.012383333333333333
2020-10-07 02:24,Harold van Lennep,Liberation - Radio Edit,0.013533333333333333
2020-10-07 02:25,Eagles,Hotel California - 2013 Remaster,0.04178333333333333
2020-10-07 02:25,Guns N' Roses,Patience,0.08165
2020-10-07 02:25,Serú Girán,Nos Veremos Otra Vez,0.5572666666666667
2020-10-07 02:25,Morbo y Mambo,Pomán,0.014316666666666667
2020-10-07 02:25,Led Zeppelin,All My Love - Remaster,0.021666666666666667
2020-10-07 02:25,Depeche Mode,Enjoy the Silence,0.11608333333333333
2020-10-07 02:25,The Cure,Boys Don't Cry,0.027083333333333334
2020-10-07 02:30,FKJ,Losing My Way,0.0034666666666666665
2020-10-07 02:31,Loyle Carner,Loose Ends,0.021666666666666667
2020-10-07 02:31,Jordan Rakei,Add the Bassline,0.03521666666666667
2020-10-07 02:33,Rejjie Snow,Loveleen,2.84435
2020-10-07 02:37,Thundercat,Friend Zone,3.2085166666666667
2020-10-07 02:40,Daniel Caesar,Get You (feat. Kali Uchis),0.17761666666666667
2020-10-07 02:40,BJ The Chicago Kid,Turnin' Me Up,3.4065166666666666
2020-10-07 02:43,Dennis Lloyd,Nevermind,2.61
2020-10-07 02:46,Dennis Lloyd,Snow White,3.2654
2020-10-07 02:47,Dennis Lloyd,Aura,0.5719666666666666
2020-10-07 02:47,Red Hot Chili Peppers,Slow Cheetah,0.0236
2020-10-07 02:51,The Police,Message In A Bottle,3.9524166666666667
2020-10-07 02:54,Andrés Calamaro,Loco,3.6228833333333332
2020-10-07 02:58,Arctic Monkeys,Riot Van,0.056883333333333334
2020-10-07 02:58,Phil Collins,In The Air Tonight - 2015 Remastered,1.5774
2020-10-07 03:02,Invisible,Elementales Leches,3.6231
2020-10-07 03:05,Los Abuelos De La Nada,Lunes Por La Madrugada,3.2371
2020-10-07 03:08,Soda Stereo,De Música Ligera - Remasterizado 2007,3.5457666666666667
2020-10-07 03:11,Creedence Clearwater Revival,Have You Ever Seen The Rain,2.3364833333333332
2020-10-07 03:15,Red Hot Chili Peppers,The Getaway,4.1731
2020-10-07 03:20,Pink Floyd,Learning to Fly,4.868
2020-10-07 03:22,The Beatles,There's A Place - Remastered 2009,1.84155
2020-10-07 03:22,Queen,Cool Cat - Remastered 2011,0.017016666666666666
2020-10-07 03:22,Gorillaz,Kids with Guns,0.01315
2020-10-07 03:22,Ambrosia,Holdin' on to Yesterday,0.11793333333333333
2020-10-07 03:22,Granata,You Dont Need Me,0.015083333333333334
2020-10-07 03:22,The Beatles,While My Guitar Gently Weeps - Remastered 2009,0.055716666666666664
2020-10-07 03:26,Granata,You Dont Need Me,4.2536
2020-10-07 03:30,Gorillaz,Kids with Guns,3.7628833333333334
2020-10-07 03:34,Red Hot Chili Peppers,Hard to Concentrate,4.030666666666667
2020-10-07 04:09,Los Enanitos Verdes,Lamento Boliviano,0.693
2020-10-07 14:35,Michael Kiwanuka,Money (with Tom Misch),0.030166666666666668
2020-10-07 14:35,Tom Misch,It Runs Through Me,0.15
2020-10-07 14:39,Guns N' Roses,14 Years,4.356216666666667
2020-10-07 14:41,Pink Floyd,"Another Brick in the Wall, Pt. 3",1.2401833333333334
2020-10-07 14:45,Los Espiritus,Jugo,3.9614333333333334
2020-10-07 14:48,The Strokes,Someday,3.0565166666666665
2020-10-07 14:52,Gustavo Cerati,Puente,4.5633333333333335
2020-10-07 14:59,Jazz Liberatorz,Clin D'oeil,7.069333333333334
2020-10-07 15:04,Pescado Rabioso,Como el Viento Voy a Ver,5.192666666666667
2020-10-07 15:07,The Beatles,I Saw Her Standing There - Remastered 2009,2.8991
2020-10-07 15:32,Pink Floyd,Pigs on the Wing 1,1.2901833333333332
2020-10-07 15:32,U2,Staring At The Sun,0.004333333333333333
2020-10-07 15:35,Queen,Under Pressure - Remastered 2011,3.1986666666666665
2020-10-07 15:40,Mac Miller,Dang! (feat. Anderson .Paak),5.089166666666666
2020-10-07 15:44,Pink Floyd,Brain Damage,3.7777666666666665
2020-10-07 15:47,Eric Clapton,Cocaine,3.694
2020-10-07 15:52,Michael Jackson,Billie Jean,4.8971
2020-10-07 15:57,Mancha De Rolando,Arde la ciudad,4.192833333333334
2020-10-07 15:59,Stevie Wonder,For Once In My Life,2.83
2020-10-07 16:05,2Pac,Can't C Me,5.512666666666667
2020-10-07 16:10,Mac Miller,Ladders,4.784
2020-10-07 16:15,The Rolling Stones,Streets Of Love - Remastered 2009,5.1551
2020-10-07 16:16,Filet of Soul,Copperpot,1.4226666666666667
2020-10-07 16:22,Virus,Sin Disfraz,5.4791
2020-10-07 16:27,U2,Sometimes You Can't Make It On Your Own,5.084666666666666
2020-10-07 16:30,The Wailers,"Get Up, Stand Up",3.2944333333333335
2020-10-07 16:35,Red Hot Chili Peppers,Dark Necessities,5.033333333333333
2020-10-07 16:42,The Beatles,Hey Jude - Remastered 2015,7.094216666666667
2020-10-07 16:47,The Police,Bring On The Night,4.25355
2020-10-07 16:52,Virus,Luna de Miel en la Mano,5.273766666666667
2020-10-07 16:53,Arnau Griso,Es gratis - Acústico,1.0797
2020-10-07 16:53,Steely Dan,Dirty Work,0.010333333333333333
2020-10-07 16:53,Fito Paez,11 Y 6,0.011
2020-10-07 16:53,Sublime,Santeria,0.019333333333333334
2020-10-07 16:53,The Rolling Stones,Driving Too Fast - Remastered,0.02666666666666667
2020-10-07 16:53,Soda Stereo,Un Misil En Mi Placard - Remasterizado 2007,0.011
2020-10-07 16:53,2Pac,Ghetto Gospel,0.010333333333333333
2020-10-07 16:56,Steely Dan,Dirty Work,3.1233333333333335
2020-10-07 16:59,Sublime,Santeria,3.0526666666666666
2020-10-07 17:03,Gorillaz,Feel Good Inc.,3.7106666666666666
2020-10-07 17:07,La Renga,La Razón Que Te Demora,4.413966666666667
2020-10-07 17:09,Pink Floyd,"Another Brick in the Wall, Pt. 3",1.2401833333333334
2020-10-07 17:18,Pescado Rabioso,Cantata de Puentes Amarillos,9.132666666666667
2020-10-07 17:22,Los Espiritus,Perdida En El Fuego,4.566183333333333
2020-10-07 17:27,Pink Floyd,Have a Cigar,5.1288833333333335
2020-10-07 17:31,Gustavo Cerati,Adiós,3.895766666666667
2020-10-07 17:37,The Rolling Stones,I Can't Quit You Baby,5.217333333333333
2020-10-07 17:40,Mac DeMarco,Freaking Out the Neighborhood,2.8981333333333335
2020-10-07 17:44,La Vela Puerca,Zafar,4.366666666666666
2020-10-07 17:49,The Alan Parsons Project,Eye In The Sky,4.604666666666667
2020-10-07 17:51,The Cure,Inbetween Days,2.9664333333333333
2020-10-07 17:55,Soda Stereo,Zona De Promesas - Remasterizado 2007,3.9848833333333333
2020-10-07 17:58,Manu Chao,Bongo Bong,2.640433333333333
2020-10-07 18:04,Red Hot Chili Peppers,Californication,5.49555
2020-10-07 18:08,Daft Punk,Fragments of Time (feat. Todd Edwards),4.662883333333333
2020-10-07 18:12,Pescado Rabioso,La Sed Verdadera,3.49955
2020-10-07 18:15,The Rolling Stones,Shake Your Hips,2.9833333333333334
2020-10-07 18:17,Manu Chao,Trapped By Love,1.9153333333333333
2020-10-07 18:20,Arnau Griso,Es gratis - Acústico,3.3846666666666665
2020-10-07 18:24,Intoxicados,Esta Saliendo El Sol,4.1433333333333335
2020-10-07 18:28,Luis Alberto Spinetta,Muchacha Ojos de Papel (En Vivo) (with Almendra),3.7386666666666666
2020-10-07 18:33,Soda Stereo,Signos - Remasterizado 2007,5.238883333333333
2020-10-07 18:36,The Police,Roxanne,3.1991
2020-10-07 18:39,The Beatles,I Saw Her Standing There - Remastered 2009,2.8991
2020-10-07 18:44,Luis Alberto Spinetta,Rezo por Vos (En Vivo) (feat. Charly García),4.54555
2020-10-07 18:49,Mo' Horizons,Ai Mi Morena - Club Des Belugas Remix,4.6535
2020-10-07 18:53,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",4.69355
2020-10-07 18:57,Jorge Drexler,Quimera,3.642
2020-10-07 19:05,Dire Straits,Money For Nothing,8.51555
2020-10-07 19:10,Guns N' Roses,Nightrain,4.4702166666666665
2020-10-07 19:14,Guns N' Roses,Mr. Brownstone,3.7617666666666665
2020-10-07 19:19,Spinetta Jade,Amenábar,5.4511
2020-10-07 19:24,Iggy Pop,The Passenger,4.722666666666667
2020-10-07 19:28,Andrés Calamaro,Alta suciedad,4.4622166666666665
2020-10-07 19:31,Eric Clapton,They Call Me The Breeze,3.1089
2020-10-07 19:36,Curtis Mayfield,Superfly,4.002666666666666
2020-10-07 19:40,Charly García,Mientes,4.244433333333333
2020-10-07 19:43,Frank Zappa,Bobby Brown Goes Down,2.81755
2020-10-07 19:45,The Beatles,Day Tripper - Remastered 2015,2.816666666666667
2020-10-07 19:50,Blur,Ghost Ship,4.98555
2020-10-07 19:54,Red Hot Chili Peppers,If You Have to Ask,3.61155
2020-10-07 19:56,The Beatles,In My Life - Remastered 2009,2.4388833333333335
2020-10-07 20:01,Pescado Rabioso,Cementerio Club,4.930433333333333
2020-10-07 20:02,Los Abuelos De La Nada,Lunes Por La Madrugada,0.16591666666666666
2020-10-08 15:41,Mac Miller,Dang! (feat. Anderson .Paak),0.10766666666666666
2020-10-08 16:12,Mac Miller,Dang! (feat. Anderson .Paak),4.985816666666667
2020-10-08 16:14,Lord Apex,Sunny Daze,2.0
2020-10-08 16:17,Anderson .Paak,Put Me Thru,2.679333333333333
2020-10-08 16:20,Jordan Rakei,Add the Bassline,2.63575
2020-10-08 16:24,Tom Misch,South of the River,4.4969166666666665
2020-10-08 16:28,Free Nationals,Gidget,3.65405
2020-10-08 16:32,Joe Hertz,Playing For You,4.314916666666667
2020-10-08 16:37,Stevie Wonder,Master Blaster (Jammin'),5.132216666666666
2020-10-08 16:39,CoryaYo,Easylike,1.536
2020-10-08 16:43,BJ The Chicago Kid,Turnin' Me Up,4.4862166666666665
2020-10-08 16:46,Tom Misch,Nightgowns,2.7694
2020-10-08 16:54,LAUSSE THE CAT,Redstripe Rhapsody,8.0
2020-10-08 16:57,Leon Bridges,Bad Bad News,3.4551
2020-10-08 17:00,Tom Misch,It Runs Through Me,2.8412166666666665
2020-10-08 17:06,Guns N' Roses,Patience,5.906666666666666
2020-10-08 17:11,2Pac,Dear Mama,4.666666666666667
2020-10-08 17:14,Gnarls Barkley,Crazy,2.9577666666666667
2020-10-08 17:20,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),6.160433333333334
2020-10-08 17:26,Guns N' Roses,Sweet Child O' Mine,5.908666666666667
2020-10-08 17:31,U2,Sometimes You Can't Make It On Your Own,5.084666666666666
2020-10-08 17:35,Pink Floyd,One of My Turns,3.6133333333333333
2020-10-08 17:39,Cream,Crossroads - Live,4.307766666666667
2020-10-08 17:45,Santana,Paraísos Quemados,5.986433333333333
2020-10-08 17:49,Stan Getz,Corcovado (Quiet Nights Of Quiet Stars),4.244433333333333
2020-10-08 19:22,Solomun,Hypnotize,0.7114333333333334
2020-10-09 16:52,Solomun,Hypnotize,2.170166666666667
2020-10-09 17:03,The Beatles,While My Guitar Gently Weeps - Remastered 2009,2.8641666666666667
2020-10-09 17:07,Frédéric Chopin,"Waltz in C-sharp minor, Op. 64 No. 2",3.32955
2020-10-09 17:12,Frédéric Chopin,"Berceuse In D Flat, Op.57",4.875766666666666
2020-10-09 17:17,Maurice Ravel,"Ravel: Pavane pour une infante défunte, M. 19",5.776433333333333
2020-10-09 17:19,Erik Satie,"Pièces froides No. 2 ""Danses de travers"": No. 2, Passer",1.76
2020-10-09 17:30,Chick Corea,Piano Concerto No. 1: Part One,11.1111
2020-10-09 17:37,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",7.23
2020-10-09 17:40,Robert Schumann,"Kinderszenen, Op.15: 12. Kind im Einschlummern",2.383766666666667
2020-10-09 17:46,Frédéric Chopin,"Chopin: 24 Preludes Op. 28: No. 15 in D-Flat Major, ""Raindrop""",5.80555
2020-10-09 17:50,Franz Liszt,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",4.5
2020-10-09 17:53,Robert Schumann,"Waldscenen. 9 Clavierstücke, Op.82: 7. Vogel als Prophet",2.96555
2020-10-09 17:57,Frédéric Chopin,"Nocturne, Op. posth. in C-Sharp Minor: Lento",3.99955
2020-10-09 18:01,Erik Satie,Gnossienne: No. 1,3.5688833333333334
2020-10-09 18:09,Maurice Ravel,"Piano Concerto In G Major, M. 83: 2. Adagio assai",8.3271
2020-10-09 18:21,Tomaso Albinoni,Adagio For Strings And Organ In G Minor,11.81555
2020-10-09 18:27,Johann Sebastian Bach,"Suite No.3 In D, BWV 1068: 2. Air",6.085766666666666
2020-10-09 18:31,Frédéric Chopin,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,4.473766666666666
2020-10-09 18:40,Franz Schubert,"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto",8.296216666666666
2020-10-09 18:46,Franz Liszt,"Ständchen (From Schwanengesang, D957)",6.265333333333333
2020-10-09 18:50,Ludwig van Beethoven,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",3.6246666666666667
2020-10-09 18:54,Two Another,Another Night,4.1927
2020-10-09 18:58,Two Another,Coming Alive,3.9261333333333335
2020-10-09 19:00,Lord Apex,Sunny Daze,2.0
2020-10-10 00:20,Rejjie Snow,Egyptian Luvr (feat. Aminé and Dana Williams),4.036816666666667
2020-10-10 01:19,Dire Straits,Money For Nothing,7.630316666666666
2020-10-10 01:22,Charly García,No Voy en Tren,3.022666666666667
2020-10-10 01:25,Pescado Rabioso,La Sed Verdadera,2.8745166666666666
2020-10-10 01:25,The Cure,Lovesong - Remastered,0.024166666666666666
2020-10-10 01:25,Harold van Lennep,Liberation - Radio Edit,0.10488333333333333
2020-10-10 01:28,Ice Cube,Check Yo Self - Remix,3.336533333333333
2020-10-10 01:28,The Who,Eminence Front,0.0199
2020-10-10 01:28,Filet of Soul,Copperpot,0.014566666666666667
2020-10-10 01:28,Eagles,Hotel California - 2013 Remaster,0.015283333333333333
2020-10-10 01:28,Gnarls Barkley,Crazy,0.014916666666666667
2020-10-10 01:28,The Rolling Stones,Ventilator Blues,0.012083333333333333
2020-10-10 01:28,Dire Straits,In The Gallery,0.018133333333333335
2020-10-10 01:28,Awon,Street Jazz,0.0135
2020-10-10 01:34,The Who,Eminence Front,5.6706666666666665
2020-10-10 01:38,The Cure,Inbetween Days,0.7416833333333334
2020-10-10 01:38,The Rolling Stones,Ventilator Blues,3.40955
2020-10-10 01:41,Andrés Calamaro,Flaca,2.38755
2020-10-10 01:42,Luca Bocci,Bahía,0.88
2020-10-10 01:43,Los Espiritus,Perdida En El Fuego,0.9678166666666667
2020-10-10 01:46,Biig Piig,Perdida,3.015816666666667
2020-10-10 01:52,Biig Piig,Perdida,1.9687
2020-10-10 01:52,Sting,Englishman In New York,0.4053333333333333
2020-10-10 03:19,Joe Hertz,Playing For You,2.8647
2020-10-10 03:22,The Weeknd,Blinding Lights,3.334
2020-10-10 03:26,Jamiroquai,Cloud 9,3.9491
2020-10-10 03:27,Red Hot Chili Peppers,The Getaway,1.47035
2020-10-10 04:35,The Rolling Stones,If I Was A Dancer (Dance Pt. 2) - Remastered,4.296883333333334
2020-10-10 04:49,The Weeknd,Blinding Lights,3.334
2020-10-10 04:51,Maceo Plex,Solitary Daze,0.3827333333333333
2020-10-10 04:51,Maroon 5,Won't Go Home Without You,1.7111
2020-10-10 04:52,Maceo Plex,Conjure Dreams,0.5708166666666666
2020-10-10 04:52,Maceo Plex,When the Lights Are Out - Late Night Mix,0.02825
2020-10-10 04:57,Michael Kiwanuka,Money (with Tom Misch),4.859466666666667
2020-10-10 04:58,Michael Kiwanuka,You Ain't The Problem,0.5058
2020-10-10 05:03,Mac Miller,Dang! (feat. Anderson .Paak),5.089166666666666
2020-10-10 05:04,The Rolling Stones,Ventilator Blues,1.2632166666666667
2020-10-10 05:04,Queen,A Kind Of Magic - Remastered 2011,0.10951666666666666
2020-10-10 05:09,Drake,Passionfruit,4.982333333333333
2020-10-10 05:09,AC/DC,Highway to Hell,0.017083333333333332
2020-10-10 05:42,Drake,Toosie Slide,1.87965
2020-10-10 05:46,Future,Life Is Good (feat. Drake),3.9623333333333335
2020-10-10 05:49,Drake,Still Here,3.1642166666666665
2020-10-10 05:53,Drake,"Hold On, We're Going Home",3.7980666666666667
2020-10-10 05:56,The Beatles,Day Tripper - Remastered 2015,0.0116
2020-10-10 05:56,Led Zeppelin,Stairway to Heaven - Remaster,0.0147
2020-10-10 05:56,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,0.0034666666666666665
2020-10-10 05:56,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,0.0147
2020-10-10 05:56,The Rolling Stones,Angie,0.009283333333333333
2020-10-10 05:56,Phil Collins,Sussudio - 2016 Remaster,0.03095
2020-10-10 05:56,Soda Stereo,Trátame Suavemente - Remasterizado 2007,0.009666666666666667
2020-10-10 05:56,The Rolling Stones,You Can't Always Get What You Want,0.0089
2020-10-10 05:56,Red Hot Chili Peppers,Under the Bridge,0.0034666666666666665
2020-10-10 05:56,Mac Miller,Dang! (feat. Anderson .Paak),0.007733333333333333
2020-10-10 05:56,Mac Miller,Dang! (feat. Anderson .Paak),0.0038666666666666667
2020-10-10 05:56,Martín Buscaglia,"Cerebro, Orgasmo, Envidia & Sofía",0.010433333333333333
2020-10-10 05:56,Blind Melon,No Rain,0.015083333333333334
2020-10-10 05:56,Aerosmith,Dream On,0.0038666666666666667
2020-10-10 05:56,Santana,Paraísos Quemados,0.011983333333333334
2020-10-10 05:56,Mancha De Rolando,Arde la ciudad,0.0058
2020-10-10 05:56,Bill Withers,Lovely Day,0.0085
